Nest,Observed,Species,PIT,AE1,LFF,AE2,RFF,AE3,CNT,CNN,CW,SNT,SNN,SW,Biopsy,Incubation,Rel_Eggs,Eggs_Taken,Hatched,Unhatched,Live,Dead,Pipped,Comments,time,hatchdate,date,hatchsucc,emergencesucc,disVeg,disHT,disVeg2,disHT2,final_lat,final_long,final_access,treatment,total_eggs,orig_lat,orig_long,reloc_lat,reloc_long,reloc_access,access,orig_beach_side,reloc_beach_side,tags,returning_turtle,dna_id,prevtags,first_action,exit_time,dummy
10,Y,Cm,,,SSJ838,A,,A,79,0,84,80.6,0,67.2,N,0,0,0,107,4,0,0,0,RFF tag: QQV52,2:47:00 AM,,5-Jun-00,96%,96%,0,0,0,0,33.85645,-77.99937,279,N,111,33.85645,-77.99937,,,,279,,,,,,,,,2283
11,Y,Cc,,,SSA032,E,SSJ676,E,107,0,100,100,0,82.6,N,58,150,0,61,4,0,0,0,,11:23:00 PM,4-Aug-00,7-Jun-00,94%,94%,0,0,0,0,33.85188,-77.95975,279,Y,65,33.85022,-77.9595,33.85188,-77.95975,279,,,,,,,,,,2284
12,Y,Cc,,,SSA007,A,SSJ884,A,99.5,0,87.5,93.3,0,64.5,N,68,116,0,0,0,0,0,0,,1:19:00 AM,17-Aug-00,10-Jun-00,0%,0%,0,0,0,0,33.89125,-77.95435,276,Y,0,33.89125,-77.95435,33.89125,-77.95435,276,,,,,,,,,,2285
13,Y,Cc,,,,,SSA071,E,0,0,0,0,0,0,N,68,0,0,75,3,0,0,0,,3:45:00 AM,17-Aug-00,10-Jun-00,96%,96%,0,0,0,0,33.89123,-77.95437,282,N,78,33.89123,-77.95437,,,,282,,,,,,,,,2286
14,Y,Cc,,,SSJ867,E,,,0,0,0,0,0,0,N,61,128,0,62,8,0,0,0,,1:30:00 AM,11-Aug-00,11-Jun-00,89%,89%,0,0,0,0,33.8524,-77.9597,282,Y,70,33.86158,-78.00693,33.8524,-77.9597,282,,,,,,,,,,2287
15,N,Cc,,,,,,,0,0,0,0,0,0,N,65,116,0,128,9,10,2,0,,3:30:00 AM,15-Aug-00,11-Jun-00,93%,85%,0,0,0,0,33.85238,-77.95998,279,Y,137,33.84513,-77.96022,33.85238,-77.95998,279,,,,,,,,,,2288
16,Y,Cc,,,SSJ876,A,SSJ861,A,90,0,86.3,83.2,0,66,N,56,0,0,108,19,0,0,0,,5:08:00 AM,8-Aug-00,13-Jun-00,85%,85%,0,0,0,0,33.8555,-78.00933,283,N,127,33.8555,-78.00933,,,,283,,,,,,,,,2289
17,Y,Cm,,,SSJ869,A,QQV537,A,111.3,0,106,105.6,0,77.6,N,52,186,0,168,12,25,1,0,,11:25:00 PM,7-Aug-00,16-Jun-00,93%,79%,0,0,0,0,33.8624,-78.0077,282,Y,180,33.86092,-78.0077,33.8624,-78.0077,282,,,,,,,,,,2290
18,Y,Cc,,,SSJ845,A,SSJ837,A,102.3,0,92.4,98.1,0,77.4,N,53,0,0,105,11,0,0,0,,1:15:00 AM,8-Aug-00,16-Jun-00,91%,91%,0,0,0,0,33.8647,-78.00943,282,N,116,33.8647,-78.00943,,,,282,,,,,,,,,2291
19,Y,Cc,,,SSJ887,A,SSJ865,A,102,0,59.1,97.6,0,81.5,N,58,0,0,107,6,0,0,0,,10:15:00 PM,14-Aug-00,17-Jun-00,95%,95%,0,0,0,0,33.84403,-77.96067,279,N,113,33.84403,-77.96067,,,,279,,,,,,,,,2292
20,Y,Cc,,,,,,,0,0,0,0,0,0,N,59,0,0,120,9,15,19,0,,2:40:00 AM,17-Aug-00,19-Jun-00,93%,67%,0,0,0,0,33.86072,-77.95927,278,N,129,33.86072,-77.95927,,,,278,,,,,,,,,2293
21,Y,Cc,,,QQV544,A,SSE839,A,107.5,0,96.5,96.5,0,86.4,N,58,0,0,117,2,8,0,0,,9:30:00 PM,18-Aug-00,21-Jun-00,98%,92%,0,0,0,0,33.87555,-77.95747,277,N,119,33.87555,-77.95747,,,,277,,,,,,,,,2294
22,Y,Cc,,,SSJ850,,SSJ860,,91.2,0,89,86.6,0,69,N,60,0,0,96,8,0,0,0,,10:40:00 PM,20-Aug-00,21-Jun-00,92%,92%,0,0,0,0,33.84342,-77.98007,275,Y,104,33.87657,-77.94827,33.84342,-77.98007,275,,,,,,,,,,2295
23,Y,Cc,,,SSJ847,A,SSJ836,A,104,0,90,98,0,80,N,61,115,0,115,7,3,0,0,,12:40:00 AM,22-Aug-00,22-Jun-00,94%,92%,0,0,0,0,33.84338,-77.9643,280,Y,122,33.84423,-77.88238,33.84338,-77.9643,280,,,,,,,,,,2296
24,Y,Cc,,,SSE855,E,SSA071 / SSJ894,E,104,0,93.5,0,0,0,N,60,89,0,104,4,0,3,0,,10:37:00 PM,22-Aug-00,23-Jun-00,96%,94%,0,0,0,0,33.86258,-78.01455,283,Y,108,33.85518,-77.99663,33.86258,-78.01455,283,,,,,,,,,,2297
25,Y,Cc,,,SSN130,E,SSN146,E,107,0,104,0,0,0,N,59,137,0,137,12,6,5,0,,12:38:00 AM,22-Aug-00,24-Jun-00,92%,85%,0,0,0,0,33.84323,-77.96408,280,Y,149,33.8371,-77.97678,33.84323,-77.96408,280,,,,,,,,,,2298
26,Y,Cc,,,SSE899,A,QQV539,A,101.5,0,96.2,94.4,0,94,N,56,0,0,97,10,0,0,0,,3:19:00 AM,20-Aug-00,25-Jun-00,91%,91%,0,0,0,0,33.53758,-77.95817,277,N,107,33.53758,-77.95817,,,,277,,,,,,,,,2299
27,Y,Cc,,,SSJ890,A,SSA031,E,106.5,0,99.5,99,0,89.7,N,61,0,0,140,7,1,1,0,,1:12:00 AM,27-Aug-00,27-Jun-00,95%,94%,0,0,0,0,33.84233,-77.96282,280,N,147,33.84233,-77.96282,,,,280,,,,,,,,,2300
28,Y,Cm,,,,,QQV537,E,0,0,0,0,0,0,N,64,0,0,167,11,3,1,0,,3:00:00 AM,30-Aug-00,27-Jun-00,94%,92%,0,0,0,0,33.8611,-78.6562,282,N,178,33.8611,-78.6562,,,,282,,,,,,,,,2301
29,N,Cc,,,,,,,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,,2:00:00 PM,,28-Jun-00,0%,0%,0,0,0,0,33.84248,-77.96135,279,N,0,33.84248,-77.96135,,,,279,,,,,,,,,2302
30,Y,Cc,,,SSJ881,A,SSJ843,A,93.5,0,84.5,87.5,0,72.3,N,0,0,0,0,0,0,0,0,,11:10:00 PM,,28-Jun-00,0%,0%,0,0,0,0,33.84748,-77.95977,279,N,0,33.84748,-77.95977,,,,279,,,,,,,,,2303
31,Y,Cc,,,SSJ873,A,,,92.5,0,94,83.9,0,66.6,N,0,0,0,0,0,0,0,0,,11:30:00 PM,,28-Jun-00,0%,0%,0,0,0,0,33.8461,-77.96017,279,Y,0,33.84628,-77.95993,33.8461,-77.96017,279,,,,,,,,,,2304
32,Y,Cc,,,,,SSJ893,A,0,0,0,0,0,0,N,64,0,0,130,6,1,2,0,,10:00:00 PM,1-Sep-00,29-Jun-00,96%,93%,0,0,0,0,33.84107,-77.97842,279,N,136,33.84107,-77.97842,,,,279,,,,,,,,,2305
33,Y,Cc,,,,,SSJ865,,105,0,94,100.9,0,79.8,N,0,129,0,0,0,0,0,0,,1:55:00 AM,,30-Jun-00,0%,0%,0,0,0,0,33.84465,-77.9605,279,Y,0,33.85043,-77.98133,33.84465,-77.9605,279,,,,,,,,,,2306
34,Y,Cc,,,SSA032,E,SSJ676,E,0,0,0,0,0,0,N,64,0,0,51,27,0,3,0,,11:07:00 PM,3-Sep-00,1-Jul-00,65%,62%,0,0,0,0,33.84562,-77.96835,279,Y,78,33.86335,-77.95895,33.84562,-77.96835,279,,,,,,,,,,2307
35,Y,Cc,,,,,SSA071,,104.5,0,96.6,93.8,0,70,N,54,102,0,102,6,13,2,0,,2:23:00 AM,27-Aug-00,4-Jul-00,94%,81%,0,0,0,0,33.85265,-77.98812,280,N,108,33.85265,-77.98812,,,,280,,,,,,,,,2308
36,Y,Cc,,,SSX889,,SSX883,,95.4,0,75.2,88.3,0,70,N,0,0,0,0,0,0,0,0,,1:50:00 AM,,10-Jul-00,0%,0%,0,0,0,0,33.84392,-77.96082,279,Y,0,33.84383,-77.96067,33.84392,-77.96082,279,,,,,,,,,,2309
37,Y,Cm,,,,,QQV537,E,113.7,0,106.5,105.1,0,84,N,59,184,2,171,15,7,0,0,,11:45:00 PM,8-Sep-00,11-Jul-00,91%,87%,0,0,0,0,33.8435,-77.96442,279,Y,188,33.85427,-77.99372,33.8435,-77.96442,279,,,,,,,,,,2310
38,Y,Cc,,,,,SSJ676,,110.3,0,102.4,101.7,0,80.3,N,0,0,0,0,0,0,0,0,,10:00:00 PM,,12-Jul-00,0%,0%,0,0,0,0,33.84702,-77.95998,279,N,0,33.84702,-77.95998,,,,279,,,,,,,,,2311
39,Y,Cc,,,,,SSJ883,A,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,,5:00:00 AM,,13-Jul-00,0%,0%,0,0,0,0,33.84923,-77.95972,279,N,0,33.84923,-77.95972,,,,279,,,,,,,,,2312
40,N,Cc,,,,,,,0,0,0,0,0,0,N,67,0,0,116,6,4,2,0,,9:35:00 PM,20-Sep-00,15-Jul-00,95%,90%,0,0,0,0,33.85042,-77.98118,277,N,122,33.85042,-77.98118,,,,277,,,,,,,,,2313
41,Y,Cc,,,,,SSJ865,E,103,0,92.7,98.4,0,80.3,N,59,0,0,101,8,6,2,0,,1:40:00 AM,12-Sep-00,15-Jul-00,93%,85%,0,0,0,0,33.88167,-77.0083,283,N,109,33.88167,-77.0083,,,,283,,,,,,,,,2314
42,Y,Cm,,,,,,E,0,0,0,0,0,0,N,0,98,0,0,0,0,0,0,RFF tag: SSJ 93,10:50:00 PM,,18-Jul-00,0%,0%,0,0,0,0,33.84632,-77.95998,279,Y,0,33.84625,-77.95993,33.84632,-77.95998,279,,,,,,,,,,2315
43,Y,Cc,,,,,SSJ891,A,0,0,0,0,0,0,N,61,0,0,110,12,3,0,0,,12:25:00 AM,17-Sep-00,18-Jul-00,90%,88%,0,0,0,0,33.87878,-77.96545,277,N,122,33.87878,-77.96545,,,,277,,,,,,,,,2316
44,Y,Cc,,,,,SSJ895,A,105.5,0,0,0,0,0,N,71,0,0,123,9,2,0,0,,4:32:00 AM,27-Sep-00,18-Jul-00,93%,92%,0,0,0,0,33.85353,-77.95957,279,N,132,33.85353,-77.95957,,,,279,,,,,,,,,2317
45,Y,Cc,,,,,QQV539,E,103.6,0,96.4,0,0,0,N,0,156,0,0,0,0,0,0,,4:20:00 AM,,20-Jul-00,0%,0%,0,0,0,0,33.84368,-77.96462,279,Y,0,33.84925,-77.9596,33.84368,-77.96462,279,,,,,,,,,,2318
46,Y,Cc,,,SSN130,E,SSN146,E,0,0,0,0,0,0,N,0,150,0,0,0,0,0,0,,10:33:00 PM,,20-Jul-00,0%,0%,0,0,0,0,33.84368,-77.96462,280,Y,0,33.84498,-77.96712,33.84368,-77.96462,280,,,,,,,,,,2319
47,Y,Cc,,,,,SSJ844,A,93.5,0,83.4,86.6,0,68.4,N,73,89,0,61,28,1,0,0,,9:53:00 PM,26-Sep-00,15-Jul-00,69%,67%,0,0,0,0,33.84342,-77.96427,280,Y,89,33.84957,-77.95948,33.84342,-77.96427,280,,,,,,,,,,2320
48,Y,Cc,,,,,QQV539,,104.6,0,96.4,97.3,0,76.9,N,62,0,0,105,9,3,3,0,,2:00:00 AM,3-Oct-00,2-Aug-00,92%,87%,0,0,0,0,33.861,-78.0064,283,N,114,33.861,-78.0064,,,,283,,,,,,,,,2321
49,Y,Cc,,,SSJ859,A,,,0,0,0,0,0,0,N,40,0,0,107,6,1,3,0,,10:00:00 PM,1-Oct-00,22-Aug-00,95%,91%,0,0,0,0,33.84983,-77.95963,279,N,113,33.84983,-77.95963,,,,279,,,,,,,,,2322
50,Y,Cc,,,,,,,0,0,0,0,0,0,N,0,75,0,0,0,0,0,0,MISSING ORIGINAL,12:30:00 AM,,7-Aug-00,0%,0%,0,0,0,0,33.84368,-77.96473,280,Y,0,,,33.84368,-77.96473,280,,,,,,,,,,2323
51,Y,Cc,,,SSA006,A,SSJ865,E,0,0,0,0,0,0,N,0,118,0,0,0,0,0,0,,11:50:00 PM,,10-Aug-00,0%,0%,0,0,0,0,33.84293,-77.96362,280,Y,0,33.85548,-77.99745,33.84293,-77.96362,280,,,,,,,,,,2324
1,N,Cc,,,,,,,0,0,0,0,0,0,N,68,0,0,141,18,15,1,0,,7:56:00 AM,28-Jul-01,21-May-01,89%,79%,0,0,0,0,33.84428,-77.96073,279,N,159,33.84428,-77.96073,,,,279,,,,,,,,,2325
2,Y,Cc,,,,,SSJ746,E,106,0,96,102.4,0,78.1,N,64,128,0,111,17,25,0,0,,10:30:00 PM,27-Jul-01,24-May-01,87%,67%,0,0,0,0,33.83765,-77.95963,280,Y,128,33.84593,-77.96885,33.83765,-77.95963,280,,,,,,,,,,2326
3,Y,Cc,,,SSN191,E,SSN100,E,105.5,0,101,96.5,0,68.8,N,60,120,0,86,34,0,0,0,,5:00:00 AM,29-Jul-01,30-May-01,72%,72%,0,0,0,0,33.85582,-77.95968,281,Y,120,33.84947,-77.9767,33.85582,-77.95968,281,,,,,,,,,,2327
4,Y,Cc,,,QQM361,E,XXR861,A,108,0,98,0,0,0,N,67,0,0,125,22,5,3,0,,4:10:00 AM,6-Aug-01,31-May-01,85%,80%,0,0,0,0,33.84502,-77.96048,279,N,147,33.84502,-77.96048,,,,279,,,,,,,,,2328
5,N,Cc,,,,,,,0,0,0,0,0,0,N,67,0,0,126,26,2,0,0,,5:43:00 AM,6-Aug-01,31-May-01,83%,82%,0,0,0,0,33.85442,-77.95967,279,N,152,33.85442,-77.95967,,,,279,,,,,,,,,2329
6,N,Cc,,,,,,,0,0,0,0,0,0,N,69,0,0,87,8,8,0,0,,5:30:00 AM,9-Aug-01,1-Jun-01,92%,83%,0,0,0,0,33.87683,-77.95733,277,N,95,33.87683,-77.95733,,,,277,,,,,,,,,2330
7,Y,Cc,,,QQJ979,E,XXR875,A,101,0,92.5,95.4,0,70.3,N,59,128,0,116,8,26,0,2,,12:05:00 AM,3-Aug-01,5-Jun-01,92%,71%,0,0,0,0,33.84407,-77.96072,279,Y,126,33.84262,-77.961,33.84407,-77.96072,279,,,,,,,,,,2331
8,Y,Cc,,,XXR900,A,XXR807,A,98.5,0,98.5,97.1,0,77.3,N,64,173,0,149,24,0,0,0,,10:55:00 PM,9-Aug-01,6-Jun-01,86%,86%,0,0,0,0,33.85237,-77.95947,280,Y,173,33.84285,-77.96317,33.85237,-77.95947,280,,,,,,,,,,2332
9,Y,Cc,,,XXR812,A,XXR853,A,104,0,97.5,97.3,0,76.6,N,61,0,0,87,40,15,2,1,,11:50:00 PM,7-Aug-01,7-Jun-01,68%,55%,0,0,0,0,33.84633,-77.96018,279,N,128,33.84633,-77.96018,,,,279,,,,,,,,,2333
10,Y,Cc,,,SSJ628,A,XXR801,E,99.5,0,89,88,0,70.4,N,60,139,0,138,1,0,2,0,,3:17:00 AM,7-Aug-01,8-Jun-01,99%,98%,0,0,0,0,33.85305,-77.95972,283,Y,139,33.861,-78.00685,33.85305,-77.95972,283,,,,,,,,,,2334
11,N,Cc,,,,,,,0,0,0,0,0,0,N,58,127,0,124,2,0,0,1,,4:40:00 AM,5-Aug-01,8-Jun-01,98%,98%,0,0,0,0,33.85305,-77.95975,283,Y,127,33.861,-78.0073,33.85305,-77.95975,283,,,,,,,,,,2335
12,Y,Cc,,,QQM237,E,SSJ667,E,98,0,91,95.6,0,70.4,N,59,96,0,91,5,0,0,0,,11:45:00 PM,7-Aug-01,9-Jun-01,95%,95%,0,0,0,0,33.84555,-77.96013,279,Y,96,33.84555,-77.96013,33.84555,-77.96013,279,,,,,,,,,,2336
13,Y,Cc,,,XXR871,A,XXR862,A,108,0,100.2,101.2,0,76.9,N,59,0,0,135,12,1,4,4,,10:35:00 PM,10-Aug-01,12-Jun-01,89%,86%,0,0,0,0,33.86193,-77.95925,278,N,151,33.86193,-77.95925,,,,278,,,,,,,,,2337
14,Y,Cc,,,QQM361,A,XXR887,,106,0,98.5,97.7,0,77,N,55,141,0,128,10,12,2,3,,10:30:00 PM,8-Aug-01,14-Jun-01,91%,81%,0,0,0,0,33.85797,-77.95967,283,Y,141,33.85912,-78.00418,33.85797,-77.95967,283,,,,,,,,,,2338
15,Y,Cc,,,XXR804,,XXR813,A,92.8,0,88.5,87.1,0,72.6,N,60,89,0,77,11,0,0,1,,1:40:00 AM,14-Aug-01,15-Jun-01,87%,87%,0,0,0,0,33.85835,-77.95938,281,Y,89,33.8474,-77.9729,33.85835,-77.95938,281,,,,,,,,,,2339
16,Y,Cc,,,QQJ979,E,XXR875,E,103.8,0,91.5,94.2,0,72.9,N,58,128,0,117,7,1,0,4,,7:00:00 PM,15-Aug-01,18-Jun-01,91%,91%,0,0,0,0,33.86065,-77.9593,280,Y,128,33.84135,-77.9609,33.86065,-77.9593,280,,,,,,,,,,2340
17,Y,Cc,,,XXR900,E,XXR891,A,103.5,0,101.8,100.6,0,79.4,N,57,177,0,129,40,3,4,8,,10:35:00 PM,17-Aug-01,21-Jun-01,73%,69%,0,0,0,0,33.84465,-77.96043,279,Y,177,33.84463,-77.96048,33.84465,-77.96043,279,,,,,,,,,,2341
18,Y,Cc,,,XXR829,A,XXR868,A,103.8,0,98.5,97.7,0,77.9,N,66,0,0,71,53,0,3,0,,11:50:00 PM,26-Aug-01,21-Jun-01,57%,55%,0,0,0,0,33.84412,-77.96032,279,N,124,33.84412,-77.96032,,,,279,,,,,,,,,2342
19,Y,Cc,,,XXR818,A,XXR836,A,98.5,0,90,92.6,0,73.2,N,58,96,0,77,18,1,1,1,,10:10:00 PM,19-Aug-01,22-Jun-01,80%,78%,0,0,0,0,33.84833,-77.95998,279,Y,96,33.8483,-77.95993,33.84833,-77.95998,279,,,,,,,,,,2343
20,Y,Cc,,,XXR852,E,SSJ746,A,103.7,0,98.2,99.1,0,82.1,N,57,129,0,123,5,0,2,1,,1:26:00 AM,19-Aug-01,23-Jun-01,95%,94%,0,0,0,0,33.84488,-77.9604,279,Y,129,33.84488,-77.9604,33.84488,-77.9604,279,,,,,,,,,,2344
21,Y,Cc,,,,,,,0,0,0,0,0,0,N,57,0,4,61,69,0,12,2,,,19-Aug-01,23-Jun-01,45%,36%,0,0,0,0,33.84315,-77.96055,279,N,136,33.84315,-77.96055,,,,279,,,,,,,,,2345
22,Y,Cc,,,,,,,0,0,0,0,0,0,N,58,119,0,112,6,3,1,1,,9:15:00 PM,21-Aug-01,24-Jun-01,94%,91%,0,0,0,0,33.84617,-77.96022,279,Y,119,33.84613,-77.96018,33.84617,-77.96022,279,,,,,,,,,,2346
23,Y,Cc,,,QQM237,E,SSJ667,E,100.5,0,93,96.4,0,74.2,N,61,0,0,75,3,1,0,1,,10:50:00 PM,24-Aug-01,24-Jun-01,95%,94%,0,0,0,0,33.8521,-77.9597,279,N,79,33.8521,-77.9597,,,,279,,,,,,,,,2347
24,Y,Cc,,,XXR871,,XXR862,,109.5,0,107,101.2,0,76.9,N,67,0,0,146,13,12,1,0,,12:28:00 AM,31-Aug-01,25-Jun-01,92%,84%,0,0,0,0,33.88997,-77.95507,276,N,159,33.88997,-77.95507,,,,276,,,,,,,,,2348
25,Y,Cc,,,XXR857,A,XXR870,A,85,0,83.5,84.8,0,68.8,N,57,0,0,66,46,0,0,1,,2:45:00 AM,23-Aug-01,27-Jun-01,58%,58%,0,0,0,0,33.84485,-77.96015,279,N,113,33.84485,-77.96015,,,,279,,,,,,,,,2349
26,N,Cc,,,,,,,0,0,0,0,0,0,N,61,0,0,97,5,2,0,0,,5:24:00 AM,28-Aug-01,28-Jun-01,95%,93%,0,0,0,0,33.8546,-77.26255,279,N,102,33.8546,-77.26255,,,,279,,,,,,,,,2350
27,Y,Cc,,,XXR858,E,XXR813,A,0,0,0,93.8,0,77.1,N,62,102,0,95,5,13,2,2,,9:45:00 PM,30-Aug-01,29-Jun-01,93%,78%,0,0,0,0,33.87677,-77.9574,277,Y,102,33.8763,-77.95697,33.87677,-77.9574,277,,,,,,,,,,2351
28,N,Cc,,,,,,,0,0,0,0,0,0,N,56,111,2,106,5,7,2,0,,12:20:00 AM,25-Aug-01,30-Jun-01,94%,86%,0,0,0,0,33.85677,-77.95963,282,Y,113,33.85652,-78.00032,33.85677,-77.95963,282,,,,,,,,,,2352
29,Y,Cc,,,XXR866,A,XXR842,A,0,0,0,84.5,0,69.9,N,56,103,4,72,34,1,2,1,,12:51:00 AM,25-Aug-01,30-Jun-01,65%,62%,0,0,0,0,33.85652,-78.00032,281,Y,111,33.85093,-77.98418,33.85652,-78.00032,281,,,,,,,,,,2353
30,Y,Cc,,,QQJ979,E,XXR875,E,104.6,0,97.4,100,0,71.1,N,55,124,0,105,10,16,4,9,,9:50:00 PM,24-Aug-01,30-Jun-01,85%,69%,0,0,0,0,33.85427,-77.95962,280,Y,124,33.84105,-77.96077,33.85427,-77.95962,280,,,,,,,,,,2354
31,Y,Cc,,,,,,,0,0,0,0,0,0,N,54,124,0,110,9,12,1,5,,1:45:00 AM,24-Aug-01,1-Jul-01,89%,78%,0,0,0,0,33.87092,-77.95963,281,Y,124,33.847,-77.92163,33.87092,-77.95963,281,,,,,,,,,,2355
32,N,Cc,,,,,,,0,0,0,0,0,0,N,61,84,0,48,36,0,0,0,,4:30:00 AM,2-Sep-01,3-Jul-01,57%,57%,0,0,0,0,33.84442,-77.9605,280,Y,84,33.84242,-77.9622,33.84442,-77.9605,280,,,,,,,,,,2356
33,Y,Cc,,,XXR900,E,XXR891,E,103,0,102.4,96,0,76,N,56,153,0,120,29,7,1,4,,10:55:00 PM,28-Aug-01,3-Jul-01,78%,73%,0,0,0,0,33.85482,-77.95973,279,Y,153,33.85477,-77.95978,33.85482,-77.95973,279,,,,,,,,,,2357
34,Y,Cc,,,XXR843,A,XXR822,A,98,0,90.5,90.2,0,72.7,N,60,0,0,106,3,1,0,0,,11:03:00 PM,1-Sep-01,3-Jul-01,97%,96%,0,0,0,0,33.85232,-77.95965,279,N,109,33.85232,-77.95965,,,,279,,,,,,,,,2358
35,Y,Cc,,,XXR829,E,XXR868,E,106.9,0,102.5,101.9,0,80.4,N,59,0,0,110,17,1,1,1,,1:25:00 AM,1-Sep-01,4-Jul-01,86%,84%,0,0,0,0,33.85255,-77.95975,279,N,128,33.85255,-77.95975,,,,279,,,,,,,,,2359
36,N,Cc,,,,,,,0,0,0,0,0,0,N,56,134,0,119,15,14,0,0,,10:15:00 PM,30-Aug-01,5-Jul-01,89%,78%,0,0,0,0,33.84302,-77.96118,279,Y,134,33.84277,-77.96083,33.84302,-77.96118,279,,,,,,,,,,2360
37,Y,Cc,,,,,XXR826,A,100,0,95.5,93.5,0,78.7,N,60,0,0,139,6,2,1,0,,9:50:00 PM,4-Sep-01,6-Jul-01,96%,94%,0,0,0,0,33.86428,-77.95885,278,N,145,33.86428,-77.95885,,,,278,,,,,,,,,2361
38,Y,Cc,,,XXR889,A,SSJ667,E,98.8,0,96,89.1,0,68.9,N,56,0,0,94,4,0,0,0,,2:30:00 AM,1-Sep-01,7-Jul-01,96%,96%,0,0,0,0,33.85648,-77.9598,278,N,98,33.85648,-77.9598,,,,278,,,,,,,,,2362
39,Y,Cc,,,XXR818,E,XXR863,E,99,0,90,86.7,0,70.4,N,0,0,0,0,0,0,0,0,,9:50:00 PM,,7-Jul-01,0%,0%,0,0,0,0,33.84138,-77.96047,279,N,0,33.84138,-77.96047,,,,279,,,,,,,,,2363
40,Y,Cc,,,XXR806,A,XXR888,A,95,0,89.5,86.3,0,71.3,N,55,0,0,111,15,1,0,0,,11:10:00 PM,31-Aug-01,7-Jul-01,88%,87%,0,0,0,0,33.84385,-77.96087,279,N,126,33.84385,-77.96087,,,,279,,,,,,,,,2364
41,N,Cc,,,,,,,0,0,0,0,0,0,N,63,0,0,133,5,0,1,1,,1:14:00 AM,9-Sep-01,8-Jul-01,96%,95%,0,0,0,0,33.88265,-77.95647,277,N,139,33.88265,-77.95647,,,,277,,,,,,,,,2365
42,N,Cc,,,,,,,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,,1:34:00 AM,,8-Jul-01,0%,0%,0,0,0,0,33.89413,-77.95307,276,N,0,33.89413,-77.95307,,,,276,,,,,,,,,2366
43,Y,Cc,,,SSJ628,E,XXR899,A,100,0,93,93.1,0,73.4,N,0,110,0,0,0,0,0,0,,1:15:00 AM,,8-Jul-01,0%,0%,0,0,0,0,33.85753,-78.00197,282,Y,0,33.89408,-77.95302,33.85753,-78.00197,282,,,,,,,,,,2367
44,Y,Cc,,,XXR892,A,XXR870,A,89.7,0,83.5,72,0,63.2,N,58,0,0,75,25,1,0,0,,12:40:00 AM,5-Sep-01,9-Jul-01,75%,74%,0,0,0,0,33.89408,-77.95302,279,N,100,33.89408,-77.95302,,,,279,,,,,,,,,2368
45,Y,Cc,,,,,,,0,0,0,0,0,0,N,57,0,0,127,15,0,0,0,,5:30:00 AM,4-Sep-01,9-Jul-01,89%,89%,0,0,0,0,33.87065,-78.00577,284,N,142,33.87065,-78.00577,,,,284,,,,,,,,,2369
46,Y,Cc,,,QQM361,E,XXR887,E,103.5,0,100.8,94.5,0,75.5,N,61,0,0,110,13,0,1,0,,1:12:00 AM,9-Sep-01,10-Jul-01,89%,89%,0,0,0,0,33.87268,-78.00423,284,N,123,33.87268,-78.00423,,,,284,,,,,,,,,2370
47,N,Cc,,,,,,,0,0,0,0,0,0,N,56,133,2,131,3,0,0,0,,4:30:00 AM,4-Sep-01,10-Jul-01,96%,96%,0,0,0,0,33.86907,-78.008367,283,Y,136,33.85717,-78.01452,33.86907,-78.008367,283,,,,,,,,,,2371
48,Y,Cc,,,"QQJ979, SSK334",,XXR875,,100.5,0,96,89.8,0,68.3,N,0,0,0,0,0,0,0,0,,2:20:00 AM,,12-Jul-01,0%,0%,0,0,0,0,33.84307,-77.96055,279,N,0,33.84307,-77.96055,,,,279,,,,,,,,,2372
49,Y,Cc,,,XXR858,E,XXR813,E,91.6,0,88.5,90.6,0,68.5,N,60,0,0,99,10,0,1,0,,12:20:00 AM,11-Sep-01,13-Jul-01,91%,90%,0,0,0,0,33.87208,-78.00465,284,N,109,33.87208,-78.00465,,,,284,,,,,,,,,2373
50,Y,Cc,,,XXR859,A,XXR839,A,96,0,87.3,87.8,0,66.3,N,57,0,0,112,7,0,0,0,,1:23:00 AM,9-Sep-01,14-Jul-01,94%,94%,0,0,0,0,33.50703,-77.9606,279,N,119,33.50703,-77.9606,,,,279,,,,,,,,,2374
51,Y,Cc,,,XXR883,E,SSJ687,A,99,0,90.5,91.7,0,73.5,N,53,138,0,117,20,0,0,1,10 FEET IN FRONT OF NEST,3:25:00 AM,7-Sep-01,16-Jul-01,85%,85%,0,0,0,0,33.84293,-77.96247,280,Y,138,33.84293,-77.96247,33.84293,-77.96247,280,,,,,,,,,,2375
52,Y,Cc,,,XXR852,E,SSJ746,E,107,0,97,97.7,0,78.6,N,0,0,0,0,121,0,0,0,,1:15:00 AM,,17-Jul-01,0%,0%,0,0,0,0,33.84385,-77.96555,280,N,121,33.84385,-77.96555,,,,280,,,,,,,,,2376
53,Y,Cc,,,,,,,0,0,0,0,0,0,N,58,0,0,94,13,0,5,1,,2:45:00 AM,13-Sep-01,17-Jul-01,87%,82%,0,0,0,0,33.8435,-77.96058,279,N,108,33.8435,-77.96058,,,,279,,,,,,,,,2377
